"DATE / TIME (PDT)","STORAGE AF",""
"07/01/1979","1,243,700",""
"08/01/1979","1,068,900",""
"09/01/1979","1,212,700",""
"10/01/1979","1,369,800",""
"11/01/1979","1,454,000",""
"12/01/1979","1,375,400",""
"01/01/1980","1,556,700",""
"02/01/1980","1,774,900",""
"03/01/1980","1,923,300",""
"04/01/1980","1,965,600",""
"05/01/1980","1,987,100",""
"06/01/1980","1,756,700",""
"07/01/1980","1,522,951",""
"08/01/1980","1,351,986",""
"09/01/1980","1,483,179",""
"10/01/1980","1,616,591",""
"11/01/1980","1,738,184",""
"12/01/1980","1,767,418",""
"01/01/1981","1,990,048",""
"02/01/1981","2,005,641",""
"03/01/1981","2,026,692",""
"04/01/1981","2,014,635",""
"05/01/1981","1,687,728",""
"06/01/1981","1,078,310",""
"07/01/1981","514,265",""
"08/01/1981","258,742",""
"09/01/1981","263,381",""
"10/01/1981","261,485",""
"11/01/1981","214,454",""
"12/01/1981","79,267",""
"01/01/1982","81,248",""
"02/01/1982","249,922",""
"03/01/1982","642,244",""
"04/01/1982","1,064,590",""
"05/01/1982","1,064,794",""
"06/01/1982","761,682",""
"07/01/1982","307,807",""
"08/01/1982","63,452",""
"09/01/1982","23,476",""
"10/01/1982","54,306",""
"11/01/1982","191,458",""
"12/01/1982","464,401",""
"01/01/1983","1,002,166",""
"02/01/1983","1,545,817",""
"03/01/1983","1,869,451",""
"04/01/1983","1,997,798",""
"05/01/1983","2,022,628",""
"06/01/1983","2,018,186",""
"07/01/1983","1,913,232",""
"08/01/1983","1,856,743",""
"09/01/1983","1,939,820",""
"10/01/1983","1,998,430",""
"11/01/1983","1,975,215",""
"12/01/1983","1,888,384",""
"01/01/1984","1,885,162",""
"02/01/1984","1,957,113",""
"03/01/1984","2,013,241",""
"04/01/1984","1,995,018",""
"05/01/1984","1,704,091",""
"06/01/1984","1,298,825",""
"07/01/1984","852,802",""
"08/01/1984","800,071",""
"09/01/1984","812,264",""
"10/01/1984","958,914",""
"11/01/1984","1,280,213",""
"12/01/1984","1,572,041",""
"01/01/1985","1,750,123",""
"02/01/1985","1,795,846",""
"03/01/1985","1,844,433",""
"04/01/1985","1,791,341",""
"05/01/1985","1,539,573",""
"06/01/1985","1,112,344",""
"07/01/1985","727,162",""
"08/01/1985","603,209",""
"09/01/1985","762,777",""
"10/01/1985","922,435",""
"11/01/1985","1,165,085",""
"12/01/1985","1,595,959",""
"01/01/1986","1,868,710",""
"02/01/1986","1,974,334",""
"03/01/1986","2,024,787",""
"04/01/1986","2,025,803",""
"05/01/1986","1,977,482",""
"06/01/1986","1,704,450",""
"07/01/1986","1,389,871",""
"08/01/1986","1,248,961",""
"09/01/1986","1,481,259",""
"10/01/1986","1,628,001",""
"11/01/1986","1,753,022",""
"12/01/1986","1,916,471",""
"01/01/1987","1,996,408",""
"02/01/1987","2,021,105",""
"03/01/1987","2,025,295",""
"04/01/1987","1,914,602",""
"05/01/1987","1,583,809",""
"06/01/1987","1,077,695",""
"07/01/1987","715,058",""
"08/01/1987","543,727",""
"09/01/1987","688,082",""
"10/01/1987","753,936",""
"11/01/1987","940,812",""
"12/01/1987","1,267,855",""
"01/01/1988","1,610,486",""
"02/01/1988","1,718,108",""
"03/01/1988","1,781,370",""
"04/01/1988","1,842,590",""
"05/01/1988","1,685,940",""
"06/01/1988","1,229,080",""
"07/01/1988","689,933",""
"08/01/1988","423,039",""
"09/01/1988","487,973",""
"10/01/1988","516,875",""
"11/01/1988","658,461",""
"12/01/1988","854,053",""
"01/01/1989","1,180,796",""
"02/01/1989","1,209,118",""
"03/01/1989","1,491,534",""
"04/01/1989","1,529,993",""
"05/01/1989","1,276,306",""
"06/01/1989","671,333",""
"07/01/1989","268,174",""
"08/01/1989","188,453",""
"09/01/1989","364,771",""
"10/01/1989","605,895",""
"11/01/1989","870,050",""
"12/01/1989","1,228,224",""
"01/01/1990","1,554,851",""
"02/01/1990","1,659,787",""
"03/01/1990","1,838,781",""
"04/01/1990","1,971,565",""
"05/01/1990","1,672,133",""
"06/01/1990","1,194,771",""
"07/01/1990","709,258",""
"08/01/1990","490,766",""
"09/01/1990","488,129",""
"10/01/1990","340,198",""
"11/01/1990","344,850",""
"12/01/1990","479,478",""
"01/01/1991","610,943",""
"02/01/1991","681,574",""
"03/01/1991","1,201,565",""
"04/01/1991","1,542,231",""
"05/01/1991","1,432,612",""
"06/01/1991","1,084,678",""
"07/01/1991","726,263",""
"08/01/1991","569,441",""
"09/01/1991","653,701",""
"10/01/1991","740,880",""
"11/01/1991","763,599",""
"12/01/1991","810,305",""
"01/01/1992","1,106,234",""
"02/01/1992","1,393,332",""
"03/01/1992","1,899,427",""
"04/01/1992","1,855,018",""
"05/01/1992","1,571,692",""
"06/01/1992","1,121,789",""
"07/01/1992","677,191",""
"08/01/1992","413,450",""
"09/01/1992","476,863",""
"10/01/1992","362,822",""
"11/01/1992","380,915",""
"12/01/1992","524,416",""
"01/01/1993","1,190,213",""
"02/01/1993","1,634,837",""
"03/01/1993","1,804,747",""
"04/01/1993","1,940,946",""
"05/01/1993","1,668,093",""
"06/01/1993","1,313,472",""
"07/01/1993","1,064,794",""
"08/01/1993","1,040,364",""
"09/01/1993","1,294,245",""
"10/01/1993","1,591,983",""
"11/01/1993","1,692,739",""
"12/01/1993","1,985,549",""
"01/01/1994","2,031,140",""
"02/01/1994","2,031,013",""
"03/01/1994","1,997,419",""
"04/01/1994","1,792,193",""
"05/01/1994","1,570,063",""
"06/01/1994","1,016,523",""
"07/01/1994","488,206",""
"08/01/1994","298,254",""
"09/01/1994","490,921",""
"10/01/1994","617,952",""
"11/01/1994","858,423",""
"12/01/1994","1,196,575",""
"01/01/1995","1,789,637",""
"02/01/1995","2,024,025",""
"03/01/1995","2,034,447",""
"04/01/1995","2,026,819",""
"05/01/1995","2,009,440",""
"06/01/1995","1,876,744",""
"07/01/1995","1,763,906",""
"08/01/1995","1,499,314",""
"09/01/1995","1,524,232",""
"10/01/1995","1,637,786",""
"11/01/1995","1,664,769",""
"12/01/1995","1,646,822",""
"01/01/1996","1,934,442",""
"02/01/1996","2,024,533",""
"03/01/1996","2,023,644",""
"04/01/1996","1,885,781",""
"05/01/1996","1,643,454",""
"06/01/1996","1,350,109",""
"07/01/1996","979,318",""
"08/01/1996","753,481",""
"09/01/1996","914,750",""
"10/01/1996","1,175,411",""
"11/01/1996","1,596,193",""
"12/01/1996","1,903,404",""
"01/01/1997","1,999,062",""
"02/01/1997","1,978,868",""
"03/01/1997","2,009,693",""
"04/01/1997","1,778,698",""
"05/01/1997","1,266,881",""
"06/01/1997","871,579",""
"07/01/1997","553,683",""
"08/01/1997","396,307",""
"09/01/1997","593,428",""
"10/01/1997","827,147",""
"11/01/1997","1,165,611",""
"12/01/1997","1,642,982",""
"01/01/1998","1,858,715",""
"02/01/1998","2,025,549",""
"03/01/1998","2,028,090",""
"04/01/1998","1,999,821",""
"05/01/1998","2,028,725",""
"06/01/1998","2,024,025",""
"07/01/1998","1,824,308",""
"08/01/1998","1,566,459",""
"09/01/1998","1,613,068",""
"10/01/1998","1,861,058",""
"11/01/1998","1,970,810",""
"12/01/1998","1,898,186",""
"01/01/1999","1,929,319",""
"02/01/1999","1,985,676",""
"03/01/1999","2,027,831",""
"04/01/1999","1,913,855",""
"05/01/1999","1,496,796",""
"06/01/1999","936,402",""
"07/01/1999","611,617",""
"08/01/1999","520,283",""
"09/01/1999","702,409",""
"10/01/1999","801,279",""
"11/01/1999","1,073,901",""
"12/01/1999","1,187,142",""
"01/01/2000","1,505,272",""
"02/01/2000","1,825,778",""
"03/01/2000","2,026,438",""
"04/01/2000","1,876,126",""
"05/01/2000","1,462,484",""
"06/01/2000","1,051,334",""
"07/01/2000","771,746",""
"08/01/2000","666,538",""
"09/01/2000","850,828",""
"10/01/2000","1,051,945",""
"11/01/2000","1,299,262",""
"12/01/2000","1,470,439",""
"01/01/2001","1,595,959",""
"02/01/2001","1,797,186",""
"03/01/2001","1,977,986",""
"04/01/2001","1,910,991",""
"05/01/2001","1,493,135",""
"06/01/2001","1,033,071",""
"07/01/2001","829,778",""
"08/01/2001","760,039",""
"09/01/2001","829,590",""
"10/01/2001","764,056",""
"11/01/2001","964,447",""
"12/01/2001","1,385,632",""
"01/01/2002","1,807,066",""
"02/01/2002","1,925,324",""
"03/01/2002","2,027,963",""
"04/01/2002","1,844,188",""
"05/01/2002","1,402,950",""
"06/01/2002","873,969",""
"07/01/2002","646,887",""
"08/01/2002","643,876",""
"09/01/2002","688,435",""
"10/01/2002","649,730",""
"11/01/2002","787,573",""
"12/01/2002","1,010,089",""
"01/01/2003","1,437,576",""
"02/01/2003","1,739,389",""
"03/01/2003","1,953,851",""
"04/01/2003","1,818,676",""
"05/01/2003","1,428,330",""
"06/01/2003","1,217,645",""
"07/01/2003","918,347",""
"08/01/2003","787,480",""
"09/01/2003","939,243",""
"10/01/2003","961,975",""
"11/01/2003","1,122,517",""
"12/01/2003","1,316,540",""
"01/01/2004","1,664,413",""
"02/01/2004","1,878,476",""
"03/01/2004","2,020,089",""
"04/01/2004","1,768,145",""
"05/01/2004","1,213,592",""
"06/01/2004","719,890",""
"07/01/2004","492,864",""
"08/01/2004","498,397",""
"09/01/2004","670,373",""
"10/01/2004","787,850",""
"11/01/2004","1,057,649",""
"12/01/2004","1,283,146",""
"01/01/2005","1,810,485",""
"02/01/2005","1,968,294",""
"03/01/2005","2,029,615",""
"04/01/2005","1,898,434",""
"05/01/2005","1,696,202",""
"06/01/2005","1,566,575",""
"07/01/2005","1,343,373",""
"08/01/2005","1,197,211",""
"09/01/2005","1,328,065",""
"10/01/2005","1,462,938",""
"11/01/2005","1,627,412",""
"12/01/2005","1,893,469",""
"01/01/2006","2,030,250",""
"02/01/2006","2,019,836",""
"03/01/2006","2,031,649",""
"04/01/2006","2,024,025",""
"05/01/2006","1,897,192",""
"06/01/2006","1,696,202",""
"07/01/2006","1,398,138",""
"08/01/2006","1,235,614",""
"09/01/2006","1,313,144",""
"10/01/2006","1,460,894",""
"11/01/2006","1,651,022",""
"12/01/2006","1,922,081",""
"01/01/2007","1,942,573",""
"02/01/2007","1,895,951",""
"03/01/2007","1,792,436",""
"04/01/2007","1,566,575",""
"05/01/2007","1,023,273",""
"06/01/2007","509,533",""
"07/01/2007","411,629",""
"08/01/2007","476,786",""
"09/01/2007","639,414",""
"10/01/2007","811,518",""
"11/01/2007","1,038,843",""
"12/01/2007","1,313,034",""
"01/01/2008","1,542,231",""
"02/01/2008","1,774,814",""
"03/01/2008","1,690,949",""
"04/01/2008","1,464,301",""
"05/01/2008","1,103,441",""
"06/01/2008","667,409",""
"07/01/2008","431,820",""
"08/01/2008","269,655",""
"09/01/2008","236,625",""
"10/01/2008","254,136",""
"11/01/2008","410,393",""
"12/01/2008","480,017",""
"01/01/2009","701,877",""
"02/01/2009","820,771",""
"03/01/2009","1,006,276",""
"04/01/2009","959,210",""
"05/01/2009","710,595",""
"06/01/2009","350,801",""
"07/01/2009","380,491",""
"08/01/2009","401,559",""
"09/01/2009","421,203",""
"10/01/2009","502,230",""
"11/01/2009","605,139",""
"12/01/2009","873,682",""
"01/01/2010","1,159,828",""
"02/01/2010","1,439,270",""
"03/01/2010","1,715,110",""
"04/01/2010","1,668,806",""
"05/01/2010","1,447,635",""
"06/01/2010","1,185,237",""
"07/01/2010","903,601",""
"08/01/2010","774,865",""
"09/01/2010","788,588",""
"10/01/2010","911,061",""
"11/01/2010","1,142,743",""
"12/01/2010","1,532,646",""
"01/01/2011","1,904,771",""
"02/01/2011","2,006,021",""
"03/01/2011","2,034,956",""
"04/01/2011","2,026,311",""
"05/01/2011","1,830,803",""
"06/01/2011","1,824,920",""
"07/01/2011","1,685,702",""
"08/01/2011","1,492,906",""
"09/01/2011","1,516,179",""
"10/01/2011","1,721,469",""
"11/01/2011","1,759,187",""
"12/01/2011","1,928,320",""
"01/01/2012","1,938,318",""
"02/01/2012","1,721,829",""
"03/01/2012","1,763,906",""
"04/01/2012","1,646,764",""
"05/01/2012","1,306,689",""
"06/01/2012","856,617",""
"07/01/2012","677,891",""
"08/01/2012","598,520",""
"09/01/2012","640,014",""
"10/01/2012","674,390",""
"11/01/2012","807,324",""
"12/01/2012","1,098,379",""
"01/01/2013","1,211,780",""
"02/01/2013","1,221,168",""
"03/01/2013","1,298,825",""
"04/01/2013","1,109,961",""
"05/01/2013","784,896",""
"06/01/2013","424,805",""
"07/01/2013","318,979",""
"08/01/2013","464,705",""
"09/01/2013","504,424",""
"10/01/2013","433,747",""
"11/01/2013","513,870",""
"12/01/2013","603,713",""
"01/01/2014","615,668",""
"02/01/2014","675,615",""
"03/01/2014","856,047",""
"04/01/2014","955,758",""
"05/01/2014","848,080",""
"06/01/2014","654,911",""
"07/01/2014","456,514",""
"08/01/2014","379,996",""
"09/01/2014","463,945",""
"10/01/2014","393,798",""
"11/01/2014","488,516",""
"12/01/2014","820,209",""
"01/01/2015","1,102,924",""
"02/01/2015","1,293,156",""
"03/01/2015","1,353,537",""
"04/01/2015","1,273,053",""
"05/01/2015","1,090,440",""
"06/01/2015","813,104",""
"07/01/2015","522,825",""
"08/01/2015","409,593",""
"09/01/2015","397,672",""
"10/01/2015","347,784",""
"11/01/2015","395,733",""
"12/01/2015","436,272",""
"01/01/2016","693,022",""
"02/01/2016","888,455",""
"03/01/2016","1,058,669",""
"04/01/2016","956,645",""
"05/01/2016","677,366",""
"06/01/2016","362,753",""
"07/01/2016","195,296",""
"08/01/2016","322,141",""
"09/01/2016","509,927",""
"10/01/2016","589,681",""
"11/01/2016","866,804",""
"12/01/2016","1,249,284",""
"01/01/2017","1,699,786",""
"02/01/2017","1,991,481",""
"03/01/2017","2,014,762",""
"04/01/2017","1,998,304",""
"05/01/2017","1,909,871",""
"06/01/2017","1,997,166",""
"07/01/2017","1,924,576",""
"08/01/2017","1,837,307",""
"09/01/2017","1,751,572",""
"10/01/2017","1,501,948",""
"11/01/2017","1,522,160",""
"12/01/2017","1,638,022",""
"01/01/2018","1,735,776",""
"02/01/2018","1,538,302",""
"03/01/2018","1,774,086",""
"04/01/2018","1,755,801",""
"05/01/2018","1,527,688",""
"06/01/2018","1,206,244",""
"07/01/2018","906,214",""
"08/01/2018","970,782",""
"09/01/2018","1,115,040",""
"10/01/2018","1,218,285",""
"11/01/2018","1,172,985",""
"12/01/2018","1,502,521",""
"01/01/2019","1,749,640",""
"02/01/2019","1,982,901",""
"03/01/2019","2,028,217",""
"04/01/2019","1,748,795",""
"05/01/2019","1,441,077",""
"06/01/2019","1,491,534",""
"07/01/2019","1,418,766",""
"08/01/2019","1,232,614",""
"09/01/2019","1,258,666",""
"10/01/2019","946,309",""
"11/01/2019","877,224",""
"12/01/2019","1,286,842",""
"01/01/2020","1,517,673",""
"02/01/2020","1,412,029",""
"03/01/2020","1,511,354",""
"04/01/2020","1,511,583",""
"05/01/2020","1,300,244",""
"06/01/2020","1,069,908",""
"07/01/2020","966,524",""
"08/01/2020","974,253",""
"09/01/2020","--",""
