"DATE / TIME (PDT)","STORAGE AF",""
"11/01/1981","204,500",""
"12/01/1981","345,700",""
"01/01/1982","493,100",""
"02/01/1982","726,400",""
"03/01/1982","903,100",""
"04/01/1982","1,229,400",""
"05/01/1982","1,546,200",""
"06/01/1982","1,636,300",""
"07/01/1982","1,567,500",""
"08/01/1982","1,431,700",""
"09/01/1982","1,357,900",""
"10/01/1982","1,352,200",""
"11/01/1982","1,430,500",""
"12/01/1982","1,541,900",""
"01/01/1983","1,682,700",""
"02/01/1983","1,880,100",""
"03/01/1983","2,070,500",""
"04/01/1983","1,931,300",""
"05/01/1983","2,028,300",""
"06/01/1983","2,368,700",""
"07/01/1983","2,325,400",""
"08/01/1983","2,141,700",""
"09/01/1983","2,024,200",""
"10/01/1983","1,971,300",""
"11/01/1983","2,036,100",""
"12/01/1983","2,052,300",""
"01/01/1984","1,911,100",""
"02/01/1984","1,904,400",""
"03/01/1984","1,941,500",""
"04/01/1984","1,933,900",""
"05/01/1984","2,030,700",""
"06/01/1984","2,059,200",""
"07/01/1984","1,986,000",""
"08/01/1984","1,909,900",""
"09/01/1984","1,841,200",""
"10/01/1984","1,825,600",""
"11/01/1984","1,873,100",""
"12/01/1984","1,885,300",""
"01/01/1985","1,866,500",""
"02/01/1985","1,867,600",""
"03/01/1985","1,903,400",""
"04/01/1985","1,921,200",""
"05/01/1985","1,900,300",""
"06/01/1985","1,822,600",""
"07/01/1985","1,667,600",""
"08/01/1985","1,540,300",""
"09/01/1985","1,508,100",""
"10/01/1985","1,515,000",""
"11/01/1985","1,532,300",""
"12/01/1985","1,567,400",""
"01/01/1986","1,633,000",""
"02/01/1986","1,994,600",""
"03/01/1986","2,037,200",""
"04/01/1986","2,091,400",""
"05/01/1986","2,213,300",""
"06/01/1986","2,253,700",""
"07/01/1986","2,164,200",""
"08/01/1986","2,030,600",""
"09/01/1986","1,947,900",""
"10/01/1986","1,936,600",""
"11/01/1986","1,942,900",""
"12/01/1986","1,920,300",""
"01/01/1987","1,883,500",""
"02/01/1987","1,866,400",""
"03/01/1987","1,849,700",""
"04/01/1987","1,780,200",""
"05/01/1987","1,709,800",""
"06/01/1987","1,598,181",""
"07/01/1987","1,519,496",""
"08/01/1987","1,465,943",""
"09/01/1987","1,443,100",""
"10/01/1987","1,451,235",""
"11/01/1987","1,449,052",""
"12/01/1987","1,429,934",""
"01/01/1988","1,444,413",""
"02/01/1988","1,445,300",""
"03/01/1988","1,383,900",""
"04/01/1988","1,359,136",""
"05/01/1988","1,278,828",""
"06/01/1988","1,207,100",""
"07/01/1988","1,124,000",""
"08/01/1988","1,054,566",""
"09/01/1988","989,252",""
"10/01/1988","971,816",""
"11/01/1988","937,317",""
"12/01/1988","920,121",""
"01/01/1989","921,971",""
"02/01/1989","938,286",""
"03/01/1989","985,600",""
"04/01/1989","975,400",""
"05/01/1989","908,956",""
"06/01/1989","857,467",""
"07/01/1989","769,418",""
"08/01/1989","699,400",""
"09/01/1989","671,900",""
"10/01/1989","714,800",""
"11/01/1989","734,500",""
"12/01/1989","763,400",""
"01/01/1990","777,100",""
"02/01/1990","800,100",""
"03/01/1990","769,400",""
"04/01/1990","714,600",""
"05/01/1990","633,900",""
"06/01/1990","567,900",""
"07/01/1990","479,700",""
"08/01/1990","411,500",""
"09/01/1990","377,700",""
"10/01/1990","375,664",""
"11/01/1990","365,100",""
"12/01/1990","385,931",""
"01/01/1991","373,300",""
"02/01/1991","372,603",""
"03/01/1991","423,122",""
"04/01/1991","433,159",""
"05/01/1991","423,206",""
"06/01/1991","401,992",""
"07/01/1991","339,705",""
"08/01/1991","287,469",""
"09/01/1991","296,264",""
"10/01/1991","293,066",""
"11/01/1991","289,213",""
"12/01/1991","317,490",""
"01/01/1992","328,159",""
"02/01/1992","374,250",""
"03/01/1992","422,614",""
"04/01/1992","365,134",""
"05/01/1992","285,900",""
"06/01/1992","232,078",""
"07/01/1992","176,298",""
"08/01/1992","116,274",""
"09/01/1992","83,839",""
"10/01/1992","86,920",""
"11/01/1992","91,020",""
"12/01/1992","115,600",""
"01/01/1993","263,600",""
"02/01/1993","367,800",""
"03/01/1993","511,000",""
"04/01/1993","581,500",""
"05/01/1993","684,400",""
"06/01/1993","798,000",""
"07/01/1993","766,700",""
"08/01/1993","712,000",""
"09/01/1993","670,700",""
"10/01/1993","682,746",""
"11/01/1993","709,003",""
"12/01/1993","747,513",""
"01/01/1994","774,252",""
"02/01/1994","792,033",""
"03/01/1994","742,071",""
"04/01/1994","691,451",""
"05/01/1994","649,505",""
"06/01/1994","578,799",""
"07/01/1994","495,715",""
"08/01/1994","421,012",""
"09/01/1994","379,213",""
"10/01/1994","382,300",""
"11/01/1994","393,800",""
"12/01/1994","425,400",""
"01/01/1995","605,700",""
"02/01/1995","700,600",""
"03/01/1995","1,009,000",""
"04/01/1995","1,184,000",""
"05/01/1995","1,399,000",""
"06/01/1995","1,680,000",""
"07/01/1995","1,833,000",""
"08/01/1995","1,791,000",""
"09/01/1995","1,763,000",""
"10/01/1995","1,765,000",""
"11/01/1995","1,784,000",""
"12/01/1995","1,826,000",""
"01/01/1996","1,909,000",""
"02/01/1996","2,037,000",""
"03/01/1996","2,049,000",""
"04/01/1996","2,038,000",""
"05/01/1996","2,162,000",""
"06/01/1996","2,184,000",""
"07/01/1996","2,102,000",""
"08/01/1996","2,031,000",""
"09/01/1996","1,988,000",""
"10/01/1996","1,984,670",""
"11/01/1996","1,989,631",""
"12/01/1996","2,010,765",""
"01/01/1997","2,242,633",""
"02/01/1997","2,056,588",""
"03/01/1997","2,022,330",""
"04/01/1997","1,994,157",""
"05/01/1997","2,004,776",""
"06/01/1997","1,966,219",""
"07/01/1997","1,896,345",""
"08/01/1997","1,826,729",""
"09/01/1997","1,819,300",""
"10/01/1997","1,814,492",""
"11/01/1997","1,825,365",""
"12/01/1997","1,853,028",""
"01/01/1998","1,925,187",""
"02/01/1998","1,954,511",""
"03/01/1998","1,999,129",""
"04/01/1998","2,052,301",""
"05/01/1998","2,112,632",""
"06/01/1998","2,331,120",""
"07/01/1998","2,340,247",""
"08/01/1998","2,202,050",""
"09/01/1998","2,098,590",""
"10/01/1998","1,997,691",""
"11/01/1998","1,997,136",""
"12/01/1998","1,976,860",""
"01/01/1999","1,975,979",""
"02/01/1999","1,972,359",""
"03/01/1999","1,997,469",""
"04/01/1999","1,991,600",""
"05/01/1999","2,020,537",""
"06/01/1999","2,034,830",""
"07/01/1999","1,947,003",""
"08/01/1999","1,867,854",""
"09/01/1999","1,828,720",""
"10/01/1999","1,856,000","r"
"11/01/1999","1,866,000","r"
"12/01/1999","1,881,000","r"
"01/01/2000","1,926,000","r"
"02/01/2000","2,008,000","r"
"03/01/2000","2,012,000","r"
"04/01/2000","1,996,000","r"
"05/01/2000","1,984,000","r"
"06/01/2000","1,957,000","r"
"07/01/2000","1,891,000","r"
"08/01/2000","1,831,000","r"
"09/01/2000","1,804,000","r"
"10/01/2000","1,822,000",""
"11/01/2000","1,848,000","r"
"12/01/2000","1,876,000","r"
"01/01/2001","1,874,000","r"
"02/01/2001","1,896,000","r"
"03/01/2001","1,921,000","r"
"04/01/2001","1,876,000","r"
"05/01/2001","1,799,000","r"
"06/01/2001","1,716,000","r"
"07/01/2001","1,624,000","r"
"08/01/2001","1,538,000","r"
"09/01/2001","1,481,000","r"
"10/01/2001","1,468,052",""
"11/01/2001","1,471,352",""
"12/01/2001","1,516,405",""
"01/01/2002","1,569,452",""
"02/01/2002","1,587,383",""
"03/01/2002","1,621,470",""
"04/01/2002","1,588,923",""
"05/01/2002","1,546,999",""
"06/01/2002","1,478,529",""
"07/01/2002","1,391,280",""
"08/01/2002","1,319,882",""
"09/01/2002","1,278,233",""
"10/01/2002","1,287,850",""
"11/01/2002","1,304,231",""
"12/01/2002","1,358,261",""
"01/01/2003","1,405,253",""
"02/01/2003","1,426,776",""
"03/01/2003","1,425,154",""
"04/01/2003","1,427,227",""
"05/01/2003","1,459,446",""
"06/01/2003","1,447,233",""
"07/01/2003","1,368,774",""
"08/01/2003","1,303,719",""
"09/01/2003","1,280,300",""
"10/01/2003","1,265,987",""
"11/01/2003","1,275,712",""
"12/01/2003","1,317,700",""
"01/01/2004","1,377,100",""
"02/01/2004","1,442,000",""
"03/01/2004","1,496,373",""
"04/01/2004","1,470,526",""
"05/01/2004","1,395,011",""
"06/01/2004","1,302,186",""
"07/01/2004","1,204,873",""
"08/01/2004","1,140,943",""
"09/01/2004","1,110,106",""
"10/01/2004","1,134,609",""
"11/01/2004","1,163,963",""
"12/01/2004","1,214,384",""
"01/01/2005","1,339,810",""
"02/01/2005","1,436,983",""
"03/01/2005","1,578,354",""
"04/01/2005","1,677,612",""
"05/01/2005","1,872,329",""
"06/01/2005","2,039,080",""
"07/01/2005","2,027,123",""
"08/01/2005","1,965,453",""
"09/01/2005","1,933,205",""
"10/01/2005","1,941,019",""
"11/01/2005","1,957,582",""
"12/01/2005","2,026,677",""
"01/01/2006","1,972,250",""
"02/01/2006","2,016,320",""
"03/01/2006","2,074,976",""
"04/01/2006","2,207,572",""
"05/01/2006","2,287,150",""
"06/01/2006","2,349,393",""
"07/01/2006","2,265,720",""
"08/01/2006","2,145,494",""
"09/01/2006","2,056,251",""
"10/01/2006","1,988,087",""
"11/01/2006","1,994,488",""
"12/01/2006","1,992,391",""
"01/01/2007","1,976,860",""
"02/01/2007","2,001,123",""
"03/01/2007","1,978,510",""
"04/01/2007","1,908,906",""
"05/01/2007","1,778,198",""
"06/01/2007","1,673,235",""
"07/01/2007","1,573,370",""
"08/01/2007","1,491,552",""
"09/01/2007","1,436,983",""
"10/01/2007","1,427,769",""
"11/01/2007","1,436,349",""
"12/01/2007","1,451,235",""
"01/01/2008","1,488,589",""
"02/01/2008","1,531,046",""
"03/01/2008","1,488,312",""
"04/01/2008","1,410,347",""
"05/01/2008","1,351,193",""
"06/01/2008","1,285,061",""
"07/01/2008","1,200,743",""
"08/01/2008","1,131,486",""
"09/01/2008","1,099,283",""
"10/01/2008","1,103,728",""
"11/01/2008","1,123,012",""
"12/01/2008","1,145,886",""
"01/01/2009","1,167,778",""
"02/01/2009","1,207,877",""
"03/01/2009","1,288,019",""
"04/01/2009","1,270,338",""
"05/01/2009","1,333,235",""
"06/01/2009","1,299,636",""
"07/01/2009","1,224,270",""
"08/01/2009","1,157,550",""
"09/01/2009","1,108,410",""
"10/01/2009","1,103,882",""
"11/01/2009","1,115,658",""
"12/01/2009","1,164,679",""
"01/01/2010","1,219,849",""
"02/01/2010","1,234,122",""
"03/01/2010","1,267,408",""
"04/01/2010","1,276,719",""
"05/01/2010","1,290,558",""
"06/01/2010","1,419,401",""
"07/01/2010","1,372,374",""
"08/01/2010","1,307,388",""
"09/01/2010","1,275,964",""
"10/01/2010","1,280,677",""
"11/01/2010","1,317,054",""
"12/01/2010","1,479,909",""
"01/01/2011","1,601,177",""
"02/01/2011","1,693,879",""
"03/01/2011","1,940,802",""
"04/01/2011","1,985,990",""
"05/01/2011","2,091,766",""
"06/01/2011","2,300,383",""
"07/01/2011","2,275,641",""
"08/01/2011","2,142,033",""
"09/01/2011","2,052,200",""
"10/01/2011","1,944,064",""
"11/01/2011","1,962,608",""
"12/01/2011","1,974,661",""
"01/01/2012","1,972,469",""
"02/01/2012","1,964,905",""
"03/01/2012","1,981,590",""
"04/01/2012","1,945,044",""
"05/01/2012","1,837,855",""
"06/01/2012","1,735,018",""
"07/01/2012","1,637,702",""
"08/01/2012","1,556,392",""
"09/01/2012","1,510,706",""
"10/01/2012","1,477,425",""
"11/01/2012","1,502,599",""
"12/01/2012","1,593,641",""
"01/01/2013","1,635,643",""
"02/01/2013","1,600,114",""
"03/01/2013","1,553,922",""
"04/01/2013","1,457,437",""
"05/01/2013","1,334,186",""
"06/01/2013","1,252,644",""
"07/01/2013","1,159,291",""
"08/01/2013","1,087,462",""
"09/01/2013","1,047,055",""
"10/01/2013","1,025,200",""
"11/01/2013","1,037,292",""
"12/01/2013","1,048,613",""
"01/01/2014","1,045,600",""
"02/01/2014","1,060,019",""
"03/01/2014","1,036,628",""
"04/01/2014","917,188",""
"05/01/2014","799,143",""
"06/01/2014","712,700",""
"07/01/2014","625,841",""
"08/01/2014","553,486",""
"09/01/2014","519,723",""
"10/01/2014","513,336",""
"11/01/2014","513,099",""
"12/01/2014","547,389",""
"01/01/2015","562,683",""
"02/01/2015","605,603",""
"03/01/2015","553,486",""
"04/01/2015","491,080",""
"05/01/2015","452,563",""
"06/01/2015","401,254",""
"07/01/2015","343,869",""
"08/01/2015","294,767",""
"09/01/2015","267,700",""
"10/01/2015","271,444",""
"11/01/2015","267,250",""
"12/01/2015","310,248",""
"01/01/2016","392,920",""
"02/01/2016","458,704",""
"03/01/2016","617,344",""
"04/01/2016","622,100",""
"05/01/2016","624,233",""
"06/01/2016","630,628",""
"07/01/2016","582,745",""
"08/01/2016","544,428",""
"09/01/2016","528,429",""
"10/01/2016","509,971",""
"11/01/2016","528,622",""
"12/01/2016","628,257",""
"01/01/2017","1,012,764",""
"02/01/2017","1,577,779",""
"03/01/2017","1,811,888",""
"04/01/2017","2,002,009",""
"05/01/2017","2,079,169",""
"06/01/2017","2,181,351",""
"07/01/2017","2,140,535",""
"08/01/2017","2,044,794",""
"09/01/2017","2,023,891",""
"10/01/2017","2,000,459",""
"11/01/2017","1,998,133",""
"12/01/2017","1,980,930",""
"01/01/2018","1,981,480",""
"02/01/2018","1,919,574",""
"03/01/2018","2,018,876",""
"04/01/2018","2,061,993",""
"05/01/2018","1,959,767",""
"06/01/2018","1,907,831",""
"07/01/2018","1,870,946",""
"08/01/2018","1,824,631",""
"09/01/2018","1,784,903",""
"10/01/2018","1,756,323",""
"11/01/2018","1,765,237",""
"12/01/2018","1,789,248",""
"01/01/2019","1,870,521",""
"02/01/2019","2,005,331",""
"03/01/2019","2,001,123",""
"04/01/2019","1,920,977",""
"05/01/2019","2,047,263",""
"06/01/2019","2,222,758",""
"07/01/2019","2,142,378",""
"08/01/2019","2,052,088",""
"09/01/2019","2,033,152",""
"10/01/2019","1,998,687",""
"11/01/2019","2,000,348",""
"12/01/2019","1,980,710",""
"01/01/2020","1,983,350",""
"02/01/2020","1,929,521",""
"03/01/2020","1,892,277",""
"04/01/2020","1,904,608",""
"05/01/2020","1,835,434",""
"06/01/2020","1,716,190",""
"07/01/2020","1,637,898",""
"08/01/2020","1,574,422",""
"09/01/2020","--",""
