# Created by WEAP: 9/4/2020 10:28:56 PM

# Climate time series data extracted from NetCDF file: C:\Users\yates\Documents\NCAR\Hyperion\livnehmon_1970-2013.nc
# Raster grid: 368 rows x 368 columns, (53 N, 125 W) - (30 N, 102 W), 0.062 degree resolution (approximately 7 km)
# Timespan: Monthly, January 1970 - December 2013 (528 data points)
# Variables extracted:
#      Prcp: Precipitation[mm]
#      Tavg: Daily maximum temperature[C]
#      wind: mean daily wind speed[m/s]

# WEAP Catchment: OR_W_Klamath (1,759,114 ha)
# Climate grid intersected and averaged over each elevation band of catchment: 0 - 1000 m (769,785 ha),  1000 - 2000 m (944,405 ha),  2000 - 3000 m (44,021 ha),  3000 - 4000 m (887 ha),  4000 - 5000 m (16 ha)

"$ListSeparator = ,"
"$DecimalSymbol = ."

$Columns = Year, Month, Prcp[mm]:Elevation 0 to 1000 m, Prcp[mm]:Elevation 1000 to 2000 m, Prcp[mm]:Elevation 2000 to 3000 m, Prcp[mm]:Elevation 3000 to 4000 m, Prcp[mm]:Elevation 4000 to 5000 m, Tavg[C]:Elevation 0 to 1000 m, Tavg[C]:Elevation 1000 to 2000 m, Tavg[C]:Elevation 2000 to 3000 m, Tavg[C]:Elevation 3000 to 4000 m, Tavg[C]:Elevation 4000 to 5000 m, wind[m/s]:Elevation 0 to 1000 m, wind[m/s]:Elevation 1000 to 2000 m, wind[m/s]:Elevation 2000 to 3000 m, wind[m/s]:Elevation 3000 to 4000 m, wind[m/s]:Elevation 4000 to 5000 m
1970, 10, 89.95, 96, 99.71, 75.75, 77.38, 11.51, 9.08, 5.8, -2.151, -2.529, 2.572, 2.484, 2.371, 2.3, 2.3
1970, 11, 480.5, 508.2, 519.1, 479.7, 491.2, 7.051, 4.218, 0.8669, -6.629, -7.018, 3.56, 3.483, 3.358, 3.274, 3.275
1970, 12, 374.3, 400.8, 382.9, 296.6, 302.7, 1.397, -1.688, -5.536, -13.24, -13.63, 3.3, 3.259, 3.209, 3.291, 3.291
1971, 1, 260.1, 278.2, 274.2, 183.4, 186.9, 2.295, -0.5152, -3.712, -11.07, -11.45, 3.231, 3.153, 2.991, 2.89, 2.891
1971, 2, 91.19, 73.23, 60.03, 10.21, 10.43, 4.439, 1.685, -1.815, -9.314, -9.693, 2.614, 2.563, 2.445, 2.42, 2.42
1971, 3, 306.5, 329.6, 377.7, 262.4, 267.5, 5.147, 2.362, -1.256, -9.187, -9.575, 2.968, 2.908, 2.825, 2.837, 2.836
1971, 4, 99.62, 95.63, 98.45, 114.1, 116.5, 8.134, 5.608, 2.121, -5.487, -5.874, 3.052, 2.973, 2.837, 2.74, 2.741
1971, 5, 43.35, 53, 87.92, 185.1, 189.2, 12.44, 10.02, 6.491, -1.312, -1.698, 3.678, 3.563, 3.34, 3.08, 3.081
1971, 6, 31.23, 27.95, 34.36, 28.35, 28.58, 15.54, 13.37, 10.08, 2.591, 2.212, 2.805, 2.715, 2.519, 2.252, 2.253
1971, 7, 6.597, 9.404, 13.6, 5.108, 5.186, 20.87, 19.05, 15.91, 8.697, 8.315, 3.34, 3.195, 2.9, 2.442, 2.443
1971, 8, 16.98, 14.91, 9.635, 5.061, 5.186, 21.48, 19.56, 16.46, 9.129, 8.74, 2.716, 2.608, 2.397, 2.076, 2.077
1971, 9, 71.42, 67.58, 64.47, 30.07, 30.88, 16.28, 13.84, 10.25, 2.466, 2.082, 2.833, 2.734, 2.577, 2.403, 2.403
1971, 10, 40.84, 42.58, 53.61, 53.74, 54.72, 10.16, 7.512, 4.029, -3.899, -4.278, 2.617, 2.537, 2.364, 2.211, 2.212
1971, 11, 247, 250.4, 240.7, 180.3, 184.5, 5.448, 2.657, -0.7165, -8.123, -8.505, 3.013, 2.939, 2.807, 2.737, 2.737
1971, 12, 231.6, 215.1, 182, 226.3, 230.6, 0.6502, -2.379, -6.077, -13.93, -14.32, 3.36, 3.325, 3.27, 3.361, 3.361
1972, 1, 259.9, 270.9, 289.6, 130.7, 133.1, 1.568, -1.394, -5.064, -13.07, -13.45, 3.036, 2.994, 2.913, 2.956, 2.956
1972, 2, 237.4, 239.3, 224.5, 122.3, 124.9, 4.808, 1.968, -1.326, -8.92, -9.307, 3.086, 3.034, 2.954, 2.953, 2.953
1972, 3, 222.2, 221.1, 235.6, 133.4, 135.9, 9.06, 6.441, 3.029, -4.966, -5.35, 2.553, 2.481, 2.358, 2.259, 2.259
1972, 4, 105.4, 109.4, 118.1, 183.1, 187.3, 8.491, 5.835, 2.231, -5.644, -6.032, 3.286, 3.211, 3.063, 2.964, 2.965
1972, 5, 38.29, 41.67, 51.21, 80.08, 81.69, 14.18, 11.95, 8.658, 0.8123, 0.4319, 2.81, 2.672, 2.415, 2.054, 2.054
1972, 6, 26.61, 34.51, 52.82, 45.56, 46.13, 18.18, 16.13, 12.86, 5.185, 4.804, 3.519, 3.335, 3.022, 2.542, 2.542
1972, 7, 0.1929, 0.1823, 0.1953, 0, 0, 21.82, 19.95, 16.7, 8.991, 8.602, 2.793, 2.666, 2.432, 2.103, 2.104
1972, 8, 12.12, 14.62, 12.62, 9.628, 9.871, 20.86, 18.77, 15.46, 8.113, 7.731, 2.842, 2.715, 2.487, 2.164, 2.164
1972, 9, 47.83, 60.32, 69.58, 46.93, 48.16, 15.9, 13.45, 9.819, 1.868, 1.486, 2.249, 2.15, 1.972, 1.77, 1.769
1972, 10, 50.71, 56.2, 64.37, 83.58, 85.49, 11.8, 9.002, 5.295, -2.4, -2.78, 2.602, 2.517, 2.371, 2.254, 2.255
1972, 11, 150.7, 151.7, 145.1, 224.5, 230.1, 5.742, 2.716, -1.075, -8.949, -9.328, 2.627, 2.57, 2.459, 2.396, 2.396
1972, 12, 265.9, 271.2, 236.8, 165.1, 168.1, -0.2881, -3.257, -6.662, -14.17, -14.56, 3.407, 3.344, 3.244, 3.243, 3.244
1973, 1, 261.9, 283.5, 247.3, 295.8, 301.4, 1.742, -1.227, -4.702, -12.76, -13.15, 3.571, 3.493, 3.355, 3.27, 3.271
1973, 2, 153, 163.7, 190.1, 386.6, 394.2, 5.691, 2.772, -0.9459, -8.813, -9.196, 3.136, 3.089, 2.95, 2.861, 2.863
1973, 3, 134.7, 116.9, 92.42, 134.1, 136.9, 5.691, 2.917, -0.6756, -8.903, -9.296, 2.877, 2.821, 2.704, 2.685, 2.686
1973, 4, 27.61, 29.42, 32.58, 24.3, 24.85, 10.7, 8.063, 4.515, -3.075, -3.455, 3.125, 3.019, 2.812, 2.588, 2.589
1973, 5, 21.21, 19.39, 18.47, 21.57, 22.04, 15.57, 13.41, 10.24, 2.79, 2.409, 2.98, 2.849, 2.601, 2.251, 2.251
1973, 6, 3.373, 2.469, 0.7463, 0, 0, 17.98, 15.84, 12.71, 5.388, 5.005, 3.596, 3.459, 3.176, 2.769, 2.771
1973, 7, 3.09, 5.817, 11.04, 1.841, 1.852, 21.44, 19.61, 16.55, 9.506, 9.13, 3.797, 3.644, 3.338, 2.859, 2.86
1973, 8, 1.137, 0.7756, 0.7571, 2.842, 2.893, 20.15, 18.28, 15.13, 7.379, 6.989, 3.395, 3.22, 2.912, 2.445, 2.445
1973, 9, 85.92, 93.69, 113.6, 113.8, 117.1, 17.35, 14.9, 11.45, 3.589, 3.204, 2.903, 2.805, 2.644, 2.462, 2.462
1973, 10, 177.5, 190.3, 223.6, 204.2, 208, 11.06, 8.494, 5.221, -2.378, -2.763, 2.638, 2.563, 2.385, 2.201, 2.202
1973, 11, 563.5, 577.1, 532.9, 729.5, 746.9, 5.158, 2.426, -0.8651, -9.391, -9.793, 4.273, 4.208, 4.078, 4.058, 4.059
1973, 12, 348.9, 362.1, 308.5, 244.8, 249.3, 4.582, 1.728, -1.705, -9.846, -10.24, 3.582, 3.514, 3.399, 3.344, 3.344
1974, 1, 328.4, 401.6, 416.9, 503, 511.5, 2.11, -1.02, -4.875, -12.84, -13.21, 3.571, 3.475, 3.289, 3.192, 3.193
1974, 2, 241.4, 241.7, 226, 197.5, 201.4, 3.821, 1.026, -2.312, -10.3, -10.69, 3.188, 3.128, 3.022, 3.016, 3.017
1974, 3, 284.9, 327.6, 375.1, 536.8, 546.8, 6.846, 4.06, 0.5793, -7.852, -8.243, 3.75, 3.655, 3.498, 3.374, 3.375
1974, 4, 111.8, 121, 146.5, 185.6, 189.9, 8.884, 6.171, 2.615, -5.675, -6.061, 2.886, 2.813, 2.673, 2.603, 2.604
1974, 5, 10.41, 10.43, 8.411, 4.618, 4.713, 12.79, 10.47, 7.265, -0.06951, -0.4454, 3.386, 3.293, 3.061, 2.783, 2.784
1974, 6, 13.32, 15.69, 25.71, 30.58, 30.95, 18.47, 16.47, 13.36, 5.724, 5.338, 3.425, 3.283, 3.006, 2.628, 2.629
1974, 7, 16.24, 20.76, 27.33, 47.95, 48.11, 19.9, 17.87, 14.7, 7.271, 6.886, 3.122, 3.03, 2.831, 2.557, 2.558
1974, 8, 5.219, 7.784, 14.91, 36.63, 37.17, 20.85, 18.88, 15.65, 7.783, 7.397, 3.488, 3.315, 2.985, 2.455, 2.455
1974, 9, 0, 0, 0, 0, 0, 19.76, 17.69, 14.34, 6.766, 6.389, 2.294, 2.209, 2.056, 1.866, 1.866
1974, 10, 39.61, 40.89, 42.37, 53.85, 54.94, 12.6, 10.1, 6.668, -0.9852, -1.363, 2.647, 2.556, 2.404, 2.276, 2.277
1974, 11, 89.45, 89.02, 93.16, 122.6, 125.4, 6.645, 3.788, 0.1981, -7.233, -7.614, 2.464, 2.398, 2.274, 2.204, 2.204
1974, 12, 225.5, 211.7, 183.9, 228.2, 232.2, 3.126, 0.2064, -3.517, -11.07, -11.45, 2.863, 2.84, 2.763, 2.808, 2.809
1975, 1, 220.4, 219.3, 196.3, 90.49, 92.22, 2.112, -0.8127, -4.411, -11.99, -12.35, 2.645, 2.627, 2.564, 2.643, 2.643
1975, 2, 371.1, 394.2, 396.9, 417.7, 425.8, 3.278, 0.3877, -2.971, -11.27, -11.66, 3.798, 3.744, 3.613, 3.554, 3.556
1975, 3, 396, 425.9, 460.2, 540.4, 550.4, 4.99, 2.21, -1.299, -9.766, -10.16, 3.92, 3.836, 3.669, 3.574, 3.576
1975, 4, 94.71, 92.13, 87.19, 124.8, 127.8, 6.245, 3.51, -0.1469, -8.3, -8.686, 3.271, 3.177, 3.001, 2.871, 2.872
1975, 5, 28.84, 22.9, 16.06, 3.88, 3.951, 13.6, 11.21, 7.792, 0.3275, -0.05045, 3.394, 3.296, 3.107, 2.911, 2.912
1975, 6, 10.53, 13.1, 21.6, 37.98, 38.29, 17.26, 15.03, 11.64, 4.107, 3.727, 3.839, 3.686, 3.419, 3.047, 3.048
1975, 7, 7.545, 8.975, 11.56, 16.89, 16.84, 20.09, 18.27, 15.3, 7.579, 7.193, 3.424, 3.32, 3.111, 2.794, 2.795
1975, 8, 13.15, 14.09, 16.1, 28.08, 28.45, 19.12, 17.12, 13.85, 5.913, 5.532, 3.471, 3.298, 3, 2.544, 2.544
1975, 9, 4.026, 4.948, 5.231, 0.731, 0.7473, 19.31, 17.27, 13.99, 6.445, 6.07, 2.573, 2.422, 2.175, 1.829, 1.828
1975, 10, 222.4, 231.8, 248.3, 141.4, 144.1, 10.45, 7.868, 4.484, -3.22, -3.609, 2.987, 2.914, 2.788, 2.697, 2.698
1975, 11, 151.5, 149.8, 144, 104.7, 107.1, 4.723, 1.978, -1.51, -9.199, -9.581, 2.913, 2.845, 2.701, 2.604, 2.605
1975, 12, 141.5, 134.8, 114.7, 72.99, 74.42, 3.79, 1.013, -2.587, -10.12, -10.5, 2.628, 2.571, 2.456, 2.417, 2.417
1976, 1, 82.46, 74.91, 60.46, 16.15, 16.49, 3.21, 0.4105, -3.208, -10.76, -11.13, 2.69, 2.641, 2.582, 2.589, 2.589
1976, 2, 266.7, 271.7, 260, 163.1, 166.5, 4.331, 1.656, -1.775, -9.673, -10.06, 3.552, 3.467, 3.351, 3.313, 3.313
1976, 3, 79.28, 79.81, 83.49, 63.24, 64.51, 6.057, 3.379, -0.2289, -8.266, -8.645, 2.596, 2.517, 2.364, 2.297, 2.297
1976, 4, 64.57, 75.07, 115.9, 252.4, 257.9, 8.028, 5.434, 1.865, -6.181, -6.563, 2.927, 2.858, 2.698, 2.573, 2.574
1976, 5, 9.744, 8.183, 7.398, 6.141, 6.321, 14.18, 12.03, 8.793, 1.23, 0.8532, 3.445, 3.339, 3.116, 2.843, 2.843
1976, 6, 4.295, 5.723, 11.83, 18.34, 18.6, 15.85, 13.75, 10.5, 2.747, 2.367, 3.36, 3.23, 2.974, 2.631, 2.632
1976, 7, 18.28, 21.2, 23.59, 13.95, 13.95, 20.56, 18.84, 15.98, 8.293, 7.913, 2.912, 2.81, 2.619, 2.354, 2.355
1976, 8, 78.29, 88.7, 96.23, 136.8, 139.6, 17.95, 15.76, 12.49, 4.177, 3.794, 2.541, 2.445, 2.265, 2.008, 2.009
1976, 9, 20.67, 38.16, 65.7, 33.37, 34.2, 18.21, 15.95, 12.67, 4.647, 4.266, 2.536, 2.411, 2.196, 1.904, 1.904
1976, 10, 14.08, 15.24, 20.95, 9.387, 9.585, 13.27, 10.79, 7.386, -0.4536, -0.8285, 1.89, 1.822, 1.707, 1.6, 1.6
1976, 11, 47.99, 44.18, 36.38, 42.72, 43.71, 8.287, 5.619, 2.165, -5.106, -5.476, 2.126, 2.077, 1.977, 1.895, 1.896
1976, 12, 13.91, 13.62, 15.79, 28.23, 28.7, 2.665, 0.1799, -2.748, -9.659, -10.02, 2.317, 2.288, 2.217, 2.203, 2.204
1977, 1, 89.76, 92.06, 78.54, 55.09, 56.03, 1.212, -2, -6.014, -13.49, -13.85, 2.108, 2.086, 2.043, 2.083, 2.083
1977, 2, 106.8, 107.8, 100.9, 71.89, 73.29, 6.449, 3.652, 0.3136, -7.281, -7.655, 2.53, 2.476, 2.396, 2.355, 2.355
1977, 3, 106.9, 102, 96.6, 68.58, 70.15, 5.381, 2.632, -0.9433, -9.221, -9.604, 3.028, 2.937, 2.754, 2.621, 2.621
1977, 4, 24.04, 24.14, 31.95, 63.15, 64.54, 11.2, 8.877, 5.567, -2.69, -3.074, 2.772, 2.662, 2.441, 2.189, 2.19
1977, 5, 72.77, 77.71, 91.09, 122.4, 125, 9.898, 7.341, 3.989, -4.257, -4.64, 2.39, 2.338, 2.212, 2.121, 2.121
1977, 6, 12.18, 22.62, 42.46, 24.98, 25.38, 19.49, 17.61, 14.61, 6.938, 6.559, 3.658, 3.467, 3.131, 2.606, 2.606
1977, 7, 3.127, 4.563, 8.048, 29.73, 30.1, 20.22, 18.69, 15.74, 8.012, 7.634, 3.336, 3.191, 2.932, 2.532, 2.532
1977, 8, 15.33, 13.86, 10.06, 17.65, 18.07, 21.88, 20.02, 16.77, 8.828, 8.439, 2.732, 2.667, 2.514, 2.293, 2.293
1977, 9, 132.6, 140.5, 156, 252.7, 259.8, 16.8, 14.44, 11.01, 2.464, 2.076, 2.557, 2.47, 2.312, 2.149, 2.149
1977, 10, 66.58, 64, 55.69, 41.75, 42.65, 12.29, 9.73, 6.322, -1.991, -2.37, 2.314, 2.19, 1.996, 1.758, 1.757
1977, 11, 262.6, 254.7, 214.3, 133.5, 136.7, 5.817, 3.093, -0.1088, -8.084, -8.473, 2.978, 2.882, 2.73, 2.592, 2.592
1977, 12, 340, 359.6, 359.3, 327.9, 334.6, 4.732, 1.764, -1.829, -9.765, -10.15, 3.753, 3.689, 3.579, 3.537, 3.538
1978, 1, 312.8, 382.4, 433.1, 759.5, 772.7, 5.355, 2.424, -1.101, -9.143, -9.533, 3.755, 3.685, 3.515, 3.364, 3.366
1978, 2, 225.3, 231.3, 233.4, 335.1, 341.6, 6.027, 3.166, -0.3831, -8.456, -8.849, 3.137, 3.082, 2.987, 2.938, 2.939
1978, 3, 148.2, 170.1, 215.3, 420.5, 429.3, 9.867, 7.121, 3.565, -4.676, -5.065, 2.363, 2.312, 2.203, 2.122, 2.123
1978, 4, 147.7, 155.2, 186.2, 371, 379.6, 8.607, 5.875, 2.392, -5.911, -6.301, 3.379, 3.299, 3.183, 3.119, 3.12
1978, 5, 31.92, 30.24, 24.92, 35, 35.7, 13.02, 10.55, 7.076, -1.101, -1.49, 3.584, 3.453, 3.235, 2.995, 2.995
1978, 6, 19.63, 28.47, 45.17, 30.37, 30.83, 17.53, 15.32, 11.89, 3.71, 3.323, 2.7, 2.6, 2.404, 2.151, 2.151
1978, 7, 6.278, 9.772, 14.36, 15.94, 16.01, 21.06, 19.13, 15.86, 7.979, 7.592, 3.365, 3.196, 2.898, 2.438, 2.438
1978, 8, 25.39, 27.01, 25.77, 25.51, 25.87, 20.31, 18.24, 14.84, 7.012, 6.628, 3.195, 3.061, 2.81, 2.426, 2.426
1978, 9, 103.2, 121.6, 175.4, 263.2, 270.2, 15.2, 12.73, 9.207, 0.8158, 0.4347, 2.704, 2.626, 2.459, 2.26, 2.261
1978, 10, 0.8947, 0.6895, 1.051, 0, 0, 14.31, 11.89, 8.44, 0.7034, 0.3243, 2.164, 2.083, 1.954, 1.849, 1.85
1978, 11, 76.36, 79.45, 79.06, 73.93, 75.72, 5.19, 2.425, -1.252, -9.26, -9.639, 2.283, 2.228, 2.126, 2.113, 2.113
1978, 12, 57.81, 52.2, 44.06, 24.51, 24.92, 1.048, -1.749, -5.347, -13.35, -13.72, 2.344, 2.285, 2.151, 2.103, 2.104
1979, 1, 166.9, 180.6, 183, 170.3, 173.5, 1.888, -0.9719, -4.522, -12.75, -13.13, 2.859, 2.799, 2.641, 2.545, 2.546
1979, 2, 303.2, 309.4, 282.2, 336.8, 343.6, 3.915, 1.123, -2.278, -10.84, -11.23, 3.57, 3.477, 3.329, 3.237, 3.237
1979, 3, 73.7, 87.15, 123.6, 246, 250.6, 8.071, 5.433, 1.964, -6.308, -6.694, 2.364, 2.297, 2.178, 2.074, 2.074
1979, 4, 105.9, 109.2, 125.3, 161.4, 165.3, 8.908, 6.295, 3.018, -5.215, -5.603, 2.235, 2.183, 2.068, 1.998, 1.998
1979, 5, 97.54, 92.65, 79.19, 88.8, 90.73, 14.42, 12.22, 8.912, 0.5789, 0.1932, 3.797, 3.653, 3.407, 3.086, 3.088
1979, 6, 4.731, 5.586, 7.684, 6.382, 6.362, 17.7, 15.49, 12.32, 4.542, 4.157, 3.515, 3.366, 3.09, 2.706, 2.707
1979, 7, 12.82, 13.54, 14.51, 1.581, 1.606, 20.94, 19.01, 15.73, 7.968, 7.582, 3.354, 3.199, 2.939, 2.546, 2.547
1979, 8, 14.86, 20.49, 29.11, 45.93, 46.81, 19.37, 17.3, 13.96, 6.093, 5.706, 2.938, 2.848, 2.671, 2.411, 2.411
1979, 9, 27.46, 31.9, 42.92, 48.04, 49.35, 18.98, 16.67, 13.31, 5.305, 4.922, 2.287, 2.18, 1.999, 1.769, 1.769
1979, 10, 224.2, 227.6, 229.9, 194.8, 198.7, 13.34, 10.82, 7.457, -0.6304, -1.02, 2.586, 2.506, 2.364, 2.2, 2.201
1979, 11, 234, 233.1, 202.3, 185, 189.6, 5.579, 2.643, -1.034, -8.66, -9.042, 2.66, 2.581, 2.449, 2.331, 2.331
1979, 12, 195.1, 193.7, 165.5, 209.7, 214.1, 3.817, 1.148, -2.002, -9.267, -9.651, 3.959, 3.856, 3.65, 3.428, 3.429
1980, 1, 221.7, 244.2, 245.5, 155.4, 158.3, 3.729, 0.9503, -2.513, -10.15, -10.53, 3.075, 3.023, 2.929, 2.93, 2.931
1980, 2, 256, 300.6, 341.9, 431.1, 439.6, 6.694, 3.883, 0.4225, -7.563, -7.952, 3.555, 3.505, 3.388, 3.321, 3.322
1980, 3, 146.1, 128.8, 102, 101.6, 103.8, 6.431, 3.69, -0.05823, -8.353, -8.74, 2.899, 2.821, 2.631, 2.473, 2.474
1980, 4, 98.77, 109.4, 125.9, 187.6, 192.1, 10.4, 7.884, 4.568, -3.39, -3.778, 3.31, 3.229, 3.084, 2.949, 2.95
1980, 5, 32.21, 30.99, 32.04, 56.59, 57.82, 12.85, 10.48, 7.167, -0.7297, -1.112, 3.227, 3.113, 2.88, 2.594, 2.595
1980, 6, 25.47, 36.89, 65.23, 78.26, 79.21, 14.8, 12.62, 9.259, 1.017, 0.6303, 3.186, 3.07, 2.854, 2.567, 2.568
1980, 7, 0.3277, 0.5675, 1.204, 1.196, 1.189, 21.2, 19.27, 16.14, 8.053, 7.664, 3.207, 3.039, 2.773, 2.371, 2.371
1980, 8, 0.02597, 0.03217, 0.181, 1.304, 1.337, 20.19, 18.03, 14.78, 6.79, 6.407, 3.714, 3.512, 3.17, 2.63, 2.629
1980, 9, 8.629, 12.13, 20.36, 57.19, 58.69, 17.66, 15.46, 12.05, 3.889, 3.506, 2.389, 2.283, 2.115, 1.886, 1.886
1980, 10, 63.33, 62.76, 57.51, 59.38, 60.41, 13.26, 10.81, 7.482, -0.2484, -0.6303, 2.293, 2.225, 2.117, 2.014, 2.014
1980, 11, 87.81, 78.03, 55.03, 43.87, 44.96, 6.747, 4.008, 0.7309, -6.516, -6.895, 2.658, 2.62, 2.558, 2.532, 2.533
1980, 12, 241.2, 248.2, 246.8, 224.6, 228.9, 4.492, 1.708, -1.596, -8.764, -9.137, 3.544, 3.499, 3.424, 3.39, 3.39
1981, 1, 189.5, 203.3, 223.6, 357.4, 363.6, 5.217, 2.289, -1.256, -8.691, -9.07, 3.712, 3.657, 3.518, 3.397, 3.398
1981, 2, 174.5, 173.6, 179.6, 215, 219.3, 6.014, 3.192, -0.3282, -8.492, -8.876, 2.802, 2.743, 2.652, 2.628, 2.628
1981, 3, 141.7, 132.3, 135.1, 191.8, 195.9, 7.334, 4.607, 0.9838, -7.41, -7.798, 2.737, 2.659, 2.502, 2.373, 2.374
1981, 4, 43.7, 52.54, 73.39, 81.1, 82.69, 10.82, 8.487, 5.267, -2.857, -3.238, 2.663, 2.57, 2.356, 2.131, 2.132
1981, 5, 48.8, 47.69, 48.72, 85.32, 87.35, 13.36, 11.15, 7.861, -0.1238, -0.5086, 3.344, 3.24, 2.996, 2.677, 2.679
1981, 6, 15.08, 11.29, 7.028, 4.393, 4.455, 17.6, 15.75, 12.62, 5.175, 4.793, 3.654, 3.535, 3.265, 2.883, 2.884
1981, 7, 0.8455, 1.141, 1.668, 1.766, 1.763, 20.81, 19.06, 15.9, 8.114, 7.73, 3.71, 3.501, 3.148, 2.602, 2.602
1981, 8, 0.1325, 0.1356, 0.2691, 0, 0, 21.3, 19.71, 16.99, 9.278, 8.888, 3.112, 2.994, 2.758, 2.387, 2.388
1981, 9, 50.04, 55.13, 62.7, 83.83, 86.04, 17.9, 15.9, 12.83, 5.176, 4.79, 2.601, 2.52, 2.344, 2.123, 2.123
1981, 10, 153.5, 155.4, 160, 141.1, 144, 10.42, 7.923, 4.667, -3.329, -3.71, 2.663, 2.578, 2.463, 2.378, 2.378
1981, 11, 391.4, 431.6, 456.1, 610.5, 624.5, 7.382, 4.629, 1.21, -6.392, -6.781, 3.457, 3.371, 3.218, 3.068, 3.069
1981, 12, 478.5, 491.2, 420, 350.7, 357.4, 4.961, 2.169, -1.21, -9.486, -9.877, 3.783, 3.723, 3.641, 3.631, 3.631
1982, 1, 192.2, 189.8, 150, 124.6, 126.9, 1.075, -1.9, -5.547, -13.26, -13.64, 2.983, 2.923, 2.82, 2.811, 2.812
1982, 2, 284.5, 305.7, 301.9, 224.9, 229, 5.015, 2.212, -1.345, -9.853, -10.24, 3.351, 3.251, 3.08, 2.937, 2.937
1982, 3, 205.9, 204.7, 203.5, 302.2, 308.2, 5.763, 3.063, -0.3786, -8.777, -9.171, 3.007, 2.935, 2.79, 2.706, 2.707
1982, 4, 195.6, 193.3, 134.3, 293.9, 301.5, 7.954, 5.373, 1.994, -6.147, -6.54, 3.781, 3.703, 3.559, 3.463, 3.464
1982, 5, 1.496, 3.028, 8.733, 28.44, 29.04, 14.32, 12.13, 8.701, 0.8842, 0.503, 4.161, 3.97, 3.62, 3.099, 3.1
1982, 6, 58.91, 74.64, 105.7, 138.2, 140.1, 17.33, 15.19, 11.69, 3.813, 3.428, 2.973, 2.828, 2.559, 2.159, 2.16
1982, 7, 3.999, 4.644, 7.497, 12.5, 12.58, 19.16, 17.42, 14.39, 6.481, 6.091, 3.452, 3.328, 3.062, 2.651, 2.652
1982, 8, 4.6, 4.874, 6.999, 30.89, 31.47, 20.02, 18.17, 15.06, 7.482, 7.095, 2.73, 2.629, 2.436, 2.148, 2.149
1982, 9, 22.49, 27, 38.14, 84.96, 87.28, 15.92, 13.45, 9.773, 1.647, 1.264, 2.888, 2.772, 2.554, 2.263, 2.264
1982, 10, 173, 179.8, 204.5, 203.3, 207.7, 11.5, 8.847, 5.291, -2.711, -3.091, 2.707, 2.621, 2.487, 2.367, 2.367
